sweep,camera,fps,noise_px,radius_noise,dropout,tap_px,physics,i,speed_kmh,length_m,line_m,restitution_true,n_dets,truth,calib_reproj_px,estimator,ok,verdict,verdict_k0,verdict_k0.5,verdict_k1.5,verdict_k2,bounce_observed,y_err_cm,z_err_cm,sigma_y_cm,sigma_z_cm,contact_x_err_cm,contact_y_err_cm,speed_err_kmh,rms_px,restitution
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,172,121.7,3.54,-0.308,0.413,34,umpires_call,2.67,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,0.0093,8.1917,0.8766,6.347,3.8249,0.7133,20.6923,0.9275,0.502
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,172,121.7,3.54,-0.308,0.413,34,umpires_call,2.67,parabola,True,not_out,not_out,not_out,not_out,umpires_call,False,22.4417,23.3669,59.0938,29.1055,276.9453,9.7512,107.5281,6.5581,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,173,121.7,1.16,-0.328,0.546,32,not_out,3.44,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.142,10.0896,1.7407,6.298,57.5416,0.0001,9.6231,0.8773,0.3475
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,173,121.7,1.16,-0.328,0.546,32,not_out,3.44,parabola,True,not_out,not_out,not_out,not_out,not_out,False,10.2675,0.7849,12.8344,8.3584,3.0115,0.9416,22.6122,1.6459,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,174,63.5,3.07,0.436,0.429,64,not_out,2.52,anchored,True,not_out,not_out,not_out,not_out,not_out,True,9.8214,16.0245,5.2271,9.9639,4.1475,3.9952,13.365,2.1239,0.5112
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,174,63.5,3.07,0.436,0.429,64,not_out,2.52,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,175,129.2,5.4,-0.11,0.649,34,umpires_call,3.08,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,1.0828,2.2539,0.8415,5.2345,2.2509,0.7305,17.5281,1.0522,0.5971
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,175,129.2,5.4,-0.11,0.649,34,umpires_call,3.08,parabola,True,out,out,out,out,out,False,1.609,71.221,2.4066,0.0,306.9291,2.5759,113.6104,8.8825,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,176,63.2,4.89,0.494,0.435,66,not_out,1.24,anchored,True,not_out,not_out,not_out,not_out,not_out,True,6.3456,9.8878,3.657,7.6408,3.7165,0.7679,2.1476,1.5595,0.3931
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,176,63.2,4.89,0.494,0.435,66,not_out,1.24,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,177,147.6,4.96,-0.556,0.542,29,not_out,3.63,anchored,True,not_out,not_out,not_out,not_out,not_out,True,5.0169,1.9051,4.737,3.4956,2.728,0.2111,16.2443,0.9212,0.4915
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,177,147.6,4.96,-0.556,0.542,29,not_out,3.63,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,289.5647,148.6579,2067.9654,1675.8172,2013.1289,36.3334,24.9938,16.4075,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,178,121.0,2.39,-0.387,0.656,34,not_out,3.87,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.8711,0.5472,3.4293,8.1081,1.9056,1.3331,15.2111,1.1273,0.6268
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,178,121.0,2.39,-0.387,0.656,34,not_out,3.87,parabola,True,not_out,not_out,not_out,not_out,not_out,False,3.3199,12.5744,22.1382,21.6986,143.3207,4.1572,66.8823,7.855,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,179,136.3,6.37,-0.064,0.473,29,out,2.88,anchored,True,out,out,out,out,out,True,1.0944,2.3205,0.7292,4.7871,2.9665,2.3472,22.1389,1.0383,0.4695
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,179,136.3,6.37,-0.064,0.473,29,out,2.88,parabola,True,out,out,out,out,out,False,7.237,50.5541,2.2697,0.0,408.8043,4.2102,121.4383,6.9438,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,180,85.8,4.91,0.253,0.628,49,not_out,2.29,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.3332,3.4024,0.8179,6.9125,4.8595,0.0238,14.679,0.9495,0.5878
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,180,85.8,4.91,0.253,0.628,49,not_out,2.29,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,15.8571,70.0588,5.0478,0.0,119.2908,4.6613,66.6901,11.482,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,181,84.7,2.79,-0.021,0.522,44,not_out,2.55,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.4637,2.8532,4.028,7.676,0.9304,0.5572,15.1003,0.9963,0.5379
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,181,84.7,2.79,-0.021,0.522,44,not_out,2.55,parabola,True,umpires_call,out,umpires_call,umpires_call,umpires_call,False,26.1706,2.7076,98.9228,68.8741,10.5001,2.0036,59.5954,8.5479,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,182,97.7,5.13,0.193,0.668,43,not_out,6.15,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.3936,8.3544,1.2719,8.8769,7.6284,1.5475,11.1885,1.1012,0.5803
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,182,97.7,5.13,0.193,0.668,43,not_out,6.15,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,6.5344,71.3085,4.4193,0.0,17.9826,2.0929,81.9309,11.1915,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,183,107.3,8.95,-0.16,0.666,41,not_out,3.18,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.3406,0.8437,2.2015,1.3618,2.5467,0.1596,17.6379,1.0407,0.6289
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,183,107.3,8.95,-0.16,0.666,41,not_out,3.18,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,72.022,118.7601,0.0,0.0,901.8734,35.1497,70.2501,1000.0,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,184,112.6,4.01,-0.199,0.482,36,not_out,3.59,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.8747,2.9357,2.0931,6.1188,2.1409,1.6255,13.497,1.1405,0.4919
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,184,112.6,4.01,-0.199,0.482,36,not_out,3.59,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,22.6157,10.9573,92.3983,57.1768,166.5162,2.3341,90.1114,7.8192,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,185,120.7,9.04,-0.425,0.603,37,not_out,2.37,anchored,True,not_out,not_out,not_out,not_out,not_out,True,4.0896,1.9984,2.3221,1.5509,2.6736,1.0721,14.2476,0.967,0.5594
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,185,120.7,9.04,-0.425,0.603,37,not_out,2.37,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,154.1315,70.4865,12.1253,9.9481,967.2204,96.862,86.2073,1000.0,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,186,109.4,5.28,-0.159,0.649,40,umpires_call,2.51,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,0.6274,2.5577,0.5679,5.4524,0.4207,0.4002,12.5448,0.9284,0.6022
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,186,109.4,5.28,-0.159,0.649,40,umpires_call,2.51,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,9.855,70.8988,3.308,0.0,143.9449,4.484,92.8362,10.3413,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,187,140.7,9.97,0.348,0.588,32,not_out,3.5,anchored,True,not_out,not_out,not_out,not_out,not_out,True,4.8735,0.0818,2.1112,0.8309,2.7369,2.3415,26.5157,1.0018,0.5491
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,187,140.7,9.97,0.348,0.588,32,not_out,3.5,parabola,True,umpires_call,out,umpires_call,umpires_call,umpires_call,False,28.6221,85.5641,81.5393,42.2729,1210.2486,40.648,119.2922,1000.0,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,188,89.3,1.29,-0.403,0.5,46,not_out,2.78,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.4216,2.3431,4.9899,6.2769,5.4856,1.2166,12.1867,1.0733,0.5426
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,188,89.3,1.29,-0.403,0.5,46,not_out,2.78,parabola,True,not_out,not_out,not_out,not_out,not_out,False,12.7823,9.9705,27.0891,14.3488,35.8924,0.8988,21.1583,7.1338,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,189,118.4,8.4,-0.489,0.615,37,not_out,2.57,anchored,True,not_out,not_out,not_out,not_out,not_out,True,5.619,2.5948,2.8393,1.3608,2.6762,0.0617,21.0133,1.0631,0.5759
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,189,118.4,8.4,-0.489,0.615,37,not_out,2.57,parabola,True,not_out,not_out,not_out,not_out,not_out,False,188.9095,86.8135,0.0,0.0,826.0994,100.6465,80.9862,1000.0,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,190,71.5,4.18,0.055,0.567,55,not_out,2.07,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.8906,1.5328,4.111,7.7154,2.8799,0.5928,11.7207,1.4076,0.5596
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,190,71.5,4.18,0.055,0.567,55,not_out,2.07,parabola,True,out,out,out,umpires_call,umpires_call,False,33.8019,61.44,5.766,0.0,218.0159,7.0735,56.6747,14.9578,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,191,114.5,6.01,-0.141,0.599,38,not_out,2.91,anchored,True,not_out,not_out,not_out,not_out,not_out,True,9.3304,7.7248,4.1425,4.2331,5.5457,2.6243,14.8724,1.137,0.5181
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,191,114.5,6.01,-0.141,0.599,38,not_out,2.91,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,621.6185,8.2477,2323.4751,2193.4506,2478.9858,2.3994,40.8915,16.9126,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,192,105.4,7.43,-0.282,0.675,42,not_out,2.12,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.1377,1.5485,1.2618,3.6499,3.3313,0.669,11.8811,0.9893,0.6377
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,192,105.4,7.43,-0.282,0.675,42,not_out,2.12,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,40.1019,92.309,142.9148,0.0,3171.608,35.5113,9.4075,12.0758,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,193,95.4,7.69,-0.294,0.612,46,umpires_call,2.64,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,0.8006,0.6103,0.4481,3.1751,13.3681,1.4382,11.3029,0.9126,0.5745
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,193,95.4,7.69,-0.294,0.612,46,umpires_call,2.64,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,25.208,69.726,7.55,0.0,173.2008,3.9572,43.9878,11.4843,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,194,73.3,9.8,-0.315,0.416,62,not_out,3.51,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.0711,54.9559,0.3407,0.3392,5.7166,0.9089,17.206,0.9674,0.3858
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,194,73.3,9.8,-0.315,0.416,62,not_out,3.51,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,5.1399,54.9382,39.0587,0.0,1513.2479,10.1651,58.0184,19.3989,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,195,114.1,2.83,-0.598,0.419,35,not_out,2.21,anchored,True,not_out,not_out,not_out,not_out,not_out,True,9.274,9.6285,6.3997,5.833,0.2383,0.5555,14.0354,1.0254,0.5406
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,195,114.1,2.83,-0.598,0.419,35,not_out,2.21,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,6.4791,30.1585,86.4403,53.6554,220.0355,9.7008,21.087,12.5602,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,196,111.7,5.12,0.149,0.414,37,not_out,2.55,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.213,5.1959,1.9138,5.144,3.6894,0.7973,18.1155,1.0653,0.4327
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,196,111.7,5.12,0.149,0.414,37,not_out,2.55,parabola,True,not_out,not_out,not_out,not_out,not_out,False,20.6756,32.8327,4.4674,0.0,245.8384,1.5354,110.6357,10.0241,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,197,149.4,6.51,0.521,0.451,27,not_out,3.26,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.9546,3.9298,1.6834,5.117,6.3349,1.0137,18.6337,0.8237,0.3945
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,197,149.4,6.51,0.521,0.451,27,not_out,3.26,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,392.7258,283.6188,684.7915,1082.6356,2286.0783,30.3286,15.8554,5.7322,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,198,81.0,4.75,-0.035,0.444,52,out,2.32,anchored,True,out,out,out,out,out,True,1.2516,0.3069,0.7106,7.6274,4.1755,2.7064,16.2058,1.2004,0.427
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,198,81.0,4.75,-0.035,0.444,52,out,2.32,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,1.8365,39.5261,1.7077,0.0,6.6123,3.5955,70.0929,8.6027,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,199,85.3,5.54,0.117,0.674,48,not_out,2.55,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.2236,0.2667,1.9806,3.415,0.2345,0.2421,10.1993,0.9803,0.6426
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,199,85.3,5.54,0.117,0.674,48,not_out,2.55,parabola,True,out,out,out,umpires_call,umpires_call,False,36.3899,72.5557,5.6854,0.0,44.2831,5.8782,55.6104,14.1175,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,200,66.8,5.58,0.037,0.665,58,not_out,2.12,anchored,True,not_out,not_out,not_out,not_out,not_out,True,9.7066,19.158,4.036,9.6341,1.8586,1.8447,10.4049,1.3454,0.583
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,200,66.8,5.58,0.037,0.665,58,not_out,2.12,parabola,True,out,out,out,umpires_call,umpires_call,False,31.9947,74.1062,10.6912,0.0,483.6393,2.7995,25.533,17.367,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,201,82.5,1.88,-0.501,0.594,45,not_out,3.61,anchored,True,not_out,not_out,not_out,not_out,not_out,True,14.8232,9.7416,20.6833,15.7951,7.1786,1.538,8.4405,1.3195,0.4415
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,201,82.5,1.88,-0.501,0.594,45,not_out,3.61,parabola,True,not_out,not_out,not_out,not_out,umpires_call,False,19.7879,4.4564,38.2138,20.5861,74.7081,1.7528,15.1402,11.083,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,202,115.2,6.07,-0.219,0.562,37,not_out,3.12,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.8454,2.4244,1.5699,2.5345,5.0471,1.1967,18.0361,0.846,0.5521
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,202,115.2,6.07,-0.219,0.562,37,not_out,3.12,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,671.1797,3.2204,1962.3897,1340.6501,2442.2314,4.5263,39.388,12.4632,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,203,125.3,7.94,0.593,0.466,35,not_out,2.22,anchored,True,not_out,not_out,not_out,not_out,not_out,True,6.7643,4.3217,2.1022,1.3223,10.1525,0.78,16.082,0.7603,0.4234
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,203,125.3,7.94,0.593,0.466,35,not_out,2.22,parabola,True,not_out,not_out,not_out,not_out,umpires_call,False,183.8588,66.8523,0.0,0.0,780.7824,107.6785,90.7465,1000.0,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,204,82.9,3.18,-0.158,0.643,45,not_out,2.7,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.9729,2.191,3.2616,8.5549,3.5903,0.6231,12.3259,1.0517,0.5954
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,204,82.9,3.18,-0.158,0.643,45,not_out,2.7,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,28.8489,52.4874,151.0906,104.4251,104.0358,2.4074,59.0408,10.2528,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,205,145.2,9.72,-0.429,0.571,31,not_out,3.49,anchored,True,not_out,not_out,not_out,not_out,not_out,True,3.609,1.0249,2.055,0.6993,8.012,0.3927,27.1487,0.867,0.5436
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,205,145.2,9.72,-0.429,0.571,31,not_out,3.49,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,105.41,100.0868,12.5606,11.1488,1023.2881,56.6614,116.9762,1000.0,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,206,60.5,2.49,-0.03,0.538,67,umpires_call,3.08,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,6.5616,21.5066,5.8651,23.5832,4.5842,0.3958,6.952,1.327,0.4052
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,206,60.5,2.49,-0.03,0.538,67,umpires_call,3.08,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,207,103.9,3.64,-0.009,0.692,40,umpires_call,4.24,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,1.6421,1.0911,2.0482,6.5923,2.4706,0.4395,13.6133,0.9523,0.6776
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,207,103.9,3.64,-0.009,0.692,40,umpires_call,4.24,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,24.9758,53.7292,232.4481,11.2566,92.409,2.9267,93.3446,9.3599,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,208,132.0,3.97,0.172,0.6,31,not_out,3.85,anchored,True,not_out,not_out,not_out,not_out,not_out,True,9.1032,7.9907,7.0452,7.6485,0.4314,0.5224,20.703,1.0474,0.4822
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,208,132.0,3.97,0.172,0.6,31,not_out,3.85,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,23.5199,1.0376,52.176,31.6579,249.1082,2.7956,103.5577,12.6607,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,209,112.3,9.03,0.39,0.619,35,not_out,3.64,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.4004,2.7658,1.7567,3.7089,5.3491,0.1716,19.0083,0.9684,0.5837
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,209,112.3,9.03,0.39,0.619,35,not_out,3.64,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,58.233,110.4038,87.7953,0.0,2300.951,11.8087,108.6882,11.7231,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,210,117.9,9.86,0.377,0.574,36,not_out,3.45,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.0402,1.1966,2.3335,0.7824,8.5595,1.3996,11.2123,1.0417,0.5454
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,210,117.9,9.86,0.377,0.574,36,not_out,3.45,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,171.1678,79.1722,27.5303,20.1161,1094.694,90.855,88.3204,1000.0,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,211,62.7,9.16,0.429,0.606,71,not_out,1.77,anchored,True,not_out,not_out,not_out,not_out,not_out,True,3.1601,5.7455,0.9349,2.0742,3.556,0.4342,10.3569,0.9171,0.5778
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,211,62.7,9.16,0.429,0.606,71,not_out,1.77,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,130.1463,16.5502,1022.8121,0.0,3258.9998,19.0806,8.3046,27.1779,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,212,137.7,5.24,-0.54,0.567,30,not_out,3.8,anchored,True,not_out,not_out,not_out,not_out,not_out,True,6.5315,8.2751,4.8363,7.6289,6.0522,0.2627,17.3707,1.0634,0.4552
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,212,137.7,5.24,-0.54,0.567,30,not_out,3.8,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,306.9595,154.2444,628.0753,595.1005,1762.8945,2.3314,7.6081,9.5345,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,213,71.8,6.43,0.252,0.451,58,not_out,2.59,anchored,True,not_out,not_out,not_out,not_out,not_out,True,7.0883,8.3823,2.4682,3.6169,12.9132,2.3116,6.5585,1.2128,0.4082
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,213,71.8,6.43,0.252,0.451,58,not_out,2.59,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,89.034,33.1539,22.674,0.0,115.8822,7.5383,43.6595,28.3331,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,214,74.7,7.24,0.267,0.406,55,not_out,2.46,anchored,True,not_out,not_out,not_out,not_out,not_out,True,5.016,4.2887,1.6755,1.0232,9.0546,1.1024,6.8266,1.0635,0.3691
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,214,74.7,7.24,0.267,0.406,55,not_out,2.46,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,525.6957,3.237,478.5512,46.1252,2030.5758,1.146,8.1122,14.4587,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,215,79.3,4.16,0.319,0.416,52,not_out,2.66,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.924,1.6978,2.1485,6.5361,0.944,0.2185,12.6913,1.0336,0.39
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,215,79.3,4.16,0.319,0.416,52,not_out,2.66,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,216,134.6,2.51,-0.255,0.447,29,not_out,3.16,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.9975,4.9544,1.7898,5.801,1.6761,0.2057,20.5026,0.9198,0.5332
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,216,134.6,2.51,-0.255,0.447,29,not_out,3.16,parabola,True,not_out,not_out,not_out,not_out,umpires_call,False,6.5246,13.0989,8.5225,18.8699,237.8685,3.5309,77.9301,4.9671,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,217,145.1,5.54,-0.126,0.661,30,not_out,5.51,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.0636,0.1552,1.5556,5.1708,4.96,0.0029,25.6171,0.8777,0.6275
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,217,145.1,5.54,-0.126,0.661,30,not_out,5.51,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,8.7375,64.2025,3.2749,0.0,359.5574,0.624,134.8083,8.3274,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,218,132.0,6.45,-0.426,0.42,31,not_out,2.68,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.5761,3.8054,2.9722,3.57,0.3196,0.707,17.9411,0.9968,0.3772
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,218,132.0,6.45,-0.426,0.42,31,not_out,2.68,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,470.2376,202.104,2482.1248,3145.2428,2205.0748,31.1135,12.3804,14.4208,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,219,131.1,8.88,0.354,0.645,30,not_out,3.22,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.5746,2.1305,0.5297,3.0628,5.6388,0.3943,15.1335,0.9964,0.6448
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,219,131.1,8.88,0.354,0.645,30,not_out,3.22,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,72.0565,124.9328,309.4785,0.0,2203.6134,44.0732,91.386,12.3214,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,220,99.3,5.42,-0.531,0.529,42,not_out,2.48,anchored,True,not_out,not_out,not_out,not_out,not_out,True,7.9501,5.6906,4.1404,2.3155,5.9681,1.8898,9.9717,1.0484,0.4763
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,220,99.3,5.42,-0.531,0.529,42,not_out,2.48,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,546.3805,6.3504,3048.4748,2602.1995,1964.4366,43.0446,5.4058,24.8452,0.55
noise_px=1.0,striker_ref,60.0,1.0,0.1,0.05,2.0,True,221,118.6,4.65,0.054,0.421,35,umpires_call,4.03,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,0.9447,1.5434,1.0236,5.8869,1.5867,0.3184,16.2615,1.0011,0.4186
